Statement Period;Statement Number;Transaction Date;Fee Name;Amount(Include Tax);VAT Amount;Release Status;Release Date;Comment;Order Creation Date;Order Number;Order Line ID;Seller SKU;Lazada SKU;WHT Amount;WHT included in Amount;Order Status;Product Name;Short Code
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Product Price Paid by Buyer;299;0;Released;04 May 2026;;25 Apr 2026;240942858828851;240942858928851;897753266-1754967972822-2;897753266_PK-3937056896;0;NO;Delivered;PREMIUM QUALITY Fridge Lock Adhesive Self Locking Refrigerator Door Lock Press Unlock Baby Safety & Food Protection - Baby Safety Locks;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Commission Fee;-41.62;5.7408;Released;04 May 2026;;25 Apr 2026;240942858828851;240942858928851;897753266-1754967972822-2;897753266_PK-3937056896;0;NO;Delivered;PREMIUM QUALITY Fridge Lock Adhesive Self Locking Refrigerator Door Lock Press Unlock Baby Safety & Food Protection - Baby Safety Locks;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Shipping Fee;-220.4;30.4;Released;04 May 2026;;25 Apr 2026;240942858828851;240942858928851;897753266-1754967972822-2;897753266_PK-3937056896;0;NO;Delivered;PREMIUM QUALITY Fridge Lock Adhesive Self Locking Refrigerator Door Lock Press Unlock Baby Safety & Food Protection - Baby Safety Locks;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Handling Fee;-11.6;1.6;Released;04 May 2026;;25 Apr 2026;240942858828851;240942858928851;897753266-1754967972822-2;897753266_PK-3937056896;0;NO;Delivered;PREMIUM QUALITY Fridge Lock Adhesive Self Locking Refrigerator Door Lock Press Unlock Baby Safety & Food Protection - Baby Safety Locks;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Shipping Fee Discount;220.4;30.4;Released;04 May 2026;;25 Apr 2026;240942858828851;240942858928851;897753266-1754967972822-2;897753266_PK-3937056896;0;NO;Delivered;PREMIUM QUALITY Fridge Lock Adhesive Self Locking Refrigerator Door Lock Press Unlock Baby Safety & Food Protection - Baby Safety Locks;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Free Shipping Max Fee;-20.81;2.8704;Released;04 May 2026;;25 Apr 2026;240942858828851;240942858928851;897753266-1754967972822-2;897753266_PK-3937056896;0;NO;Delivered;PREMIUM QUALITY Fridge Lock Adhesive Self Locking Refrigerator Door Lock Press Unlock Baby Safety & Food Protection - Baby Safety Locks;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Co-funded Voucher Max;-5.98;0;Released;04 May 2026;;25 Apr 2026;240942858828851;240942858928851;897753266-1754967972822-2;897753266_PK-3937056896;0;NO;Delivered;PREMIUM QUALITY Fridge Lock Adhesive Self Locking Refrigerator Door Lock Press Unlock Baby Safety & Food Protection - Baby Safety Locks;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Daraz Coins Discount Participation Fee;-5.8;0.8;Released;04 May 2026;;25 Apr 2026;240942858828851;240942858928851;897753266-1754967972822-2;897753266_PK-3937056896;0;NO;Delivered;PREMIUM QUALITY Fridge Lock Adhesive Self Locking Refrigerator Door Lock Press Unlock Baby Safety & Food Protection - Baby Safety Locks;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Income Tax Withholding;-6;0;Released;04 May 2026;;25 Apr 2026;240942858828851;240942858928851;897753266-1754967972822-2;897753266_PK-3937056896;0;NO;Delivered;PREMIUM QUALITY Fridge Lock Adhesive Self Locking Refrigerator Door Lock Press Unlock Baby Safety & Food Protection - Baby Safety Locks;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Sales Tax Withholding;-6;0;Released;04 May 2026;;25 Apr 2026;240942858828851;240942858928851;897753266-1754967972822-2;897753266_PK-3937056896;0;NO;Delivered;PREMIUM QUALITY Fridge Lock Adhesive Self Locking Refrigerator Door Lock Press Unlock Baby Safety & Food Protection - Baby Safety Locks;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;30 Apr 2026;Payment Fee;-7.75;1.0688;Released;04 May 2026;;26 Apr 2026;240971037844065;240971037944065;912207851-1756198389375-3;912207851_PK-3954445197;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;30 Apr 2026;Product Price Paid by Buyer;297;0;Released;04 May 2026;;26 Apr 2026;240971037844065;240971037944065;912207851-1756198389375-3;912207851_PK-3954445197;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;30 Apr 2026;Commission Fee;-48.23;6.6528;Released;04 May 2026;;26 Apr 2026;240971037844065;240971037944065;912207851-1756198389375-3;912207851_PK-3954445197;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;30 Apr 2026;Shipping Fee;-220.4;30.4;Released;04 May 2026;;26 Apr 2026;240971037844065;240971037944065;912207851-1756198389375-3;912207851_PK-3954445197;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;30 Apr 2026;Handling Fee;-11.6;1.6;Released;04 May 2026;;26 Apr 2026;240971037844065;240971037944065;912207851-1756198389375-3;912207851_PK-3954445197;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;30 Apr 2026;Shipping Fee Discount;220.4;30.4;Released;04 May 2026;;26 Apr 2026;240971037844065;240971037944065;912207851-1756198389375-3;912207851_PK-3954445197;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;30 Apr 2026;Free Shipping Max Fee;-20.67;2.8512;Released;04 May 2026;;26 Apr 2026;240971037844065;240971037944065;912207851-1756198389375-3;912207851_PK-3954445197;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;30 Apr 2026;Co-funded Voucher Max;-5.94;0;Released;04 May 2026;;26 Apr 2026;240971037844065;240971037944065;912207851-1756198389375-3;912207851_PK-3954445197;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;30 Apr 2026;Income Tax Withholding;-2;0;Released;04 May 2026;;26 Apr 2026;240971037844065;240971037944065;912207851-1756198389375-3;912207851_PK-3954445197;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;30 Apr 2026;Sales Tax Withholding;-5;0;Released;04 May 2026;;26 Apr 2026;240971037844065;240971037944065;912207851-1756198389375-3;912207851_PK-3954445197;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;29 Apr 2026;Payment Fee;-8.31;1.1456;Released;04 May 2026;;26 Apr 2026;240993055282924;240993055382924;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;29 Apr 2026;Product Price Paid by Buyer;318;0;Released;04 May 2026;;26 Apr 2026;240993055282924;240993055382924;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;29 Apr 2026;Commission Fee;-51.64;7.1232;Released;04 May 2026;;26 Apr 2026;240993055282924;240993055382924;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;29 Apr 2026;Shipping Fee;-81.2;11.2;Released;04 May 2026;;26 Apr 2026;240993055282924;240993055382924;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;29 Apr 2026;Handling Fee;-11.6;1.6;Released;04 May 2026;;26 Apr 2026;240993055282924;240993055382924;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;29 Apr 2026;Shipping Fee Discount;81.2;11.2;Released;04 May 2026;;26 Apr 2026;240993055282924;240993055382924;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;29 Apr 2026;Free Shipping Max Fee;-22.13;3.0528;Released;04 May 2026;;26 Apr 2026;240993055282924;240993055382924;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;29 Apr 2026;Co-funded Voucher Max;-6.36;0;Released;04 May 2026;;26 Apr 2026;240993055282924;240993055382924;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;29 Apr 2026;Daraz Coins Discount Participation Fee;-5.8;0.8;Released;04 May 2026;;26 Apr 2026;240993055282924;240993055382924;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;29 Apr 2026;Income Tax Withholding;-3;0;Released;04 May 2026;;26 Apr 2026;240993055282924;240993055382924;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;29 Apr 2026;Sales Tax Withholding;-6;0;Released;04 May 2026;;26 Apr 2026;240993055282924;240993055382924;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;29 Apr 2026;Payment Fee;-8.31;1.1456;Released;04 May 2026;;26 Apr 2026;240993055282924;240993055482924;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;29 Apr 2026;Product Price Paid by Buyer;318;0;Released;04 May 2026;;26 Apr 2026;240993055282924;240993055482924;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;29 Apr 2026;Commission Fee;-51.64;7.1232;Released;04 May 2026;;26 Apr 2026;240993055282924;240993055482924;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;29 Apr 2026;Shipping Fee;-81.2;11.2;Released;04 May 2026;;26 Apr 2026;240993055282924;240993055482924;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;29 Apr 2026;Handling Fee;-11.6;1.6;Released;04 May 2026;;26 Apr 2026;240993055282924;240993055482924;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;29 Apr 2026;Shipping Fee Discount;81.2;11.2;Released;04 May 2026;;26 Apr 2026;240993055282924;240993055482924;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;29 Apr 2026;Free Shipping Max Fee;-22.13;3.0528;Released;04 May 2026;;26 Apr 2026;240993055282924;240993055482924;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;29 Apr 2026;Co-funded Voucher Max;-6.36;0;Released;04 May 2026;;26 Apr 2026;240993055282924;240993055482924;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;29 Apr 2026;Daraz Coins Discount Participation Fee;-5.8;0.8;Released;04 May 2026;;26 Apr 2026;240993055282924;240993055482924;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;29 Apr 2026;Income Tax Withholding;-3;0;Released;04 May 2026;;26 Apr 2026;240993055282924;240993055482924;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;29 Apr 2026;Sales Tax Withholding;-6;0;Released;04 May 2026;;26 Apr 2026;240993055282924;240993055482924;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;29 Apr 2026;Payment Fee;-8.31;1.1456;Released;04 May 2026;;26 Apr 2026;240993055282924;240993055582924;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;29 Apr 2026;Product Price Paid by Buyer;318;0;Released;04 May 2026;;26 Apr 2026;240993055282924;240993055582924;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;29 Apr 2026;Commission Fee;-51.64;7.1232;Released;04 May 2026;;26 Apr 2026;240993055282924;240993055582924;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;29 Apr 2026;Shipping Fee;-81.2;11.2;Released;04 May 2026;;26 Apr 2026;240993055282924;240993055582924;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;29 Apr 2026;Handling Fee;-11.6;1.6;Released;04 May 2026;;26 Apr 2026;240993055282924;240993055582924;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;29 Apr 2026;Shipping Fee Discount;81.2;11.2;Released;04 May 2026;;26 Apr 2026;240993055282924;240993055582924;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;29 Apr 2026;Free Shipping Max Fee;-22.13;3.0528;Released;04 May 2026;;26 Apr 2026;240993055282924;240993055582924;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;29 Apr 2026;Co-funded Voucher Max;-6.36;0;Released;04 May 2026;;26 Apr 2026;240993055282924;240993055582924;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;29 Apr 2026;Daraz Coins Discount Participation Fee;-5.8;0.8;Released;04 May 2026;;26 Apr 2026;240993055282924;240993055582924;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;29 Apr 2026;Income Tax Withholding;-3;0;Released;04 May 2026;;26 Apr 2026;240993055282924;240993055582924;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;29 Apr 2026;Sales Tax Withholding;-6;0;Released;04 May 2026;;26 Apr 2026;240993055282924;240993055582924;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Payment Fee;-9.11;1.256;Released;04 May 2026;;26 Apr 2026;240993282984676;240993283084676;912207851-1756198389375-3;912207851_PK-3954445197;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Shipping Fee Paid by Buyer;190;0;Released;04 May 2026;;26 Apr 2026;240993282984676;240993283084676;912207851-1756198389375-3;912207851_PK-3954445197;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Product Price Paid by Buyer;349;0;Released;04 May 2026;;26 Apr 2026;240993282984676;240993283084676;912207851-1756198389375-3;912207851_PK-3954445197;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Commission Fee;-56.68;7.8176;Released;04 May 2026;;26 Apr 2026;240993282984676;240993283084676;912207851-1756198389375-3;912207851_PK-3954445197;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Shipping Fee;-220.4;30.4;Released;04 May 2026;;26 Apr 2026;240993282984676;240993283084676;912207851-1756198389375-3;912207851_PK-3954445197;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Handling Fee;-11.6;1.6;Released;04 May 2026;;26 Apr 2026;240993282984676;240993283084676;912207851-1756198389375-3;912207851_PK-3954445197;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Free Shipping Max Fee;-24.29;3.3504;Released;04 May 2026;;26 Apr 2026;240993282984676;240993283084676;912207851-1756198389375-3;912207851_PK-3954445197;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Co-funded Voucher Max;-6.98;0;Released;04 May 2026;;26 Apr 2026;240993282984676;240993283084676;912207851-1756198389375-3;912207851_PK-3954445197;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Daraz Coins Discount Participation Fee;-5.8;0.8;Released;04 May 2026;;26 Apr 2026;240993282984676;240993283084676;912207851-1756198389375-3;912207851_PK-3954445197;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
27 Apr 2026 - 03 May 2026;PK2NBXPB2G6-2026-018;02 May 2026;Income Tax Withholding;-7;0;Released;04 May 2026;;26 Apr 2026;240993282984676;240993283084676;912207851-1756198389375-3;912207851_PK-3954445197;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
