Statement Period;Statement Number;Transaction Date;Fee Name;Amount(Include Tax);VAT Amount;Release Status;Release Date;Comment;Order Creation Date;Order Number;Order Line ID;Seller SKU;Lazada SKU;WHT Amount;WHT included in Amount;Order Status;Product Name;Short Code
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;20 May 2026;Payment Fee;-11.72;1.616;Released;25 May 2026;;18 May 2026;242257209468797;242257209568797;907820077-1755245282263-0;907820077_PK-3940982546;0;NO;Delivered;3 In1 USB Type-C /Micro-USB USB 2.0/3.0 Memory Card Reader Writer OTG Adapter SD TF Ultra Super Speed - Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;20 May 2026;Shipping Fee Paid by Buyer;195;0;Released;25 May 2026;;18 May 2026;242257209468797;242257209568797;907820077-1755245282263-0;907820077_PK-3940982546;0;NO;Delivered;3 In1 USB Type-C /Micro-USB USB 2.0/3.0 Memory Card Reader Writer OTG Adapter SD TF Ultra Super Speed - Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;20 May 2026;Product Price Paid by Buyer;449;0;Released;25 May 2026;;18 May 2026;242257209468797;242257209568797;907820077-1755245282263-0;907820077_PK-3940982546;0;NO;Delivered;3 In1 USB Type-C /Micro-USB USB 2.0/3.0 Memory Card Reader Writer OTG Adapter SD TF Ultra Super Speed - Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;20 May 2026;Commission Fee;-31.25;4.3104;Released;25 May 2026;;18 May 2026;242257209468797;242257209568797;907820077-1755245282263-0;907820077_PK-3940982546;0;NO;Delivered;3 In1 USB Type-C /Micro-USB USB 2.0/3.0 Memory Card Reader Writer OTG Adapter SD TF Ultra Super Speed - Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;20 May 2026;Shipping Fee;-226.2;31.2;Released;25 May 2026;;18 May 2026;242257209468797;242257209568797;907820077-1755245282263-0;907820077_PK-3940982546;0;NO;Delivered;3 In1 USB Type-C /Micro-USB USB 2.0/3.0 Memory Card Reader Writer OTG Adapter SD TF Ultra Super Speed - Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;20 May 2026;Handling Fee;-11.6;1.6;Released;25 May 2026;;18 May 2026;242257209468797;242257209568797;907820077-1755245282263-0;907820077_PK-3940982546;0;NO;Delivered;3 In1 USB Type-C /Micro-USB USB 2.0/3.0 Memory Card Reader Writer OTG Adapter SD TF Ultra Super Speed - Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;20 May 2026;Free Shipping Max Fee;-31.25;4.3104;Released;25 May 2026;;18 May 2026;242257209468797;242257209568797;907820077-1755245282263-0;907820077_PK-3940982546;0;NO;Delivered;3 In1 USB Type-C /Micro-USB USB 2.0/3.0 Memory Card Reader Writer OTG Adapter SD TF Ultra Super Speed - Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;20 May 2026;Co-funded Voucher Max;-8.98;0;Released;25 May 2026;;18 May 2026;242257209468797;242257209568797;907820077-1755245282263-0;907820077_PK-3940982546;0;NO;Delivered;3 In1 USB Type-C /Micro-USB USB 2.0/3.0 Memory Card Reader Writer OTG Adapter SD TF Ultra Super Speed - Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;20 May 2026;Daraz Coins Discount Participation Fee;-5.8;0.8;Released;25 May 2026;;18 May 2026;242257209468797;242257209568797;907820077-1755245282263-0;907820077_PK-3940982546;0;NO;Delivered;3 In1 USB Type-C /Micro-USB USB 2.0/3.0 Memory Card Reader Writer OTG Adapter SD TF Ultra Super Speed - Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;20 May 2026;Income Tax Withholding;-9;0;Released;25 May 2026;;18 May 2026;242257209468797;242257209568797;907820077-1755245282263-0;907820077_PK-3940982546;0;NO;Delivered;3 In1 USB Type-C /Micro-USB USB 2.0/3.0 Memory Card Reader Writer OTG Adapter SD TF Ultra Super Speed - Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;20 May 2026;Sales Tax Withholding;-9;0;Released;25 May 2026;;18 May 2026;242257209468797;242257209568797;907820077-1755245282263-0;907820077_PK-3940982546;0;NO;Delivered;3 In1 USB Type-C /Micro-USB USB 2.0/3.0 Memory Card Reader Writer OTG Adapter SD TF Ultra Super Speed - Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;23 May 2026;Payment Fee;-42.24;5.8256;Released;25 May 2026;;19 May 2026;242328834788826;242328834888826;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;23 May 2026;Product Price Paid by Buyer;1618;0;Released;25 May 2026;;19 May 2026;242328834788826;242328834888826;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;23 May 2026;Commission Fee;-262.76;36.2432;Released;25 May 2026;;19 May 2026;242328834788826;242328834888826;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;23 May 2026;Shipping Fee;-255.2;35.2;Released;25 May 2026;;19 May 2026;242328834788826;242328834888826;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;23 May 2026;Handling Fee;-23.2;3.2;Released;25 May 2026;;19 May 2026;242328834788826;242328834888826;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;23 May 2026;Shipping Fee Discount;255.2;35.2;Released;25 May 2026;;19 May 2026;242328834788826;242328834888826;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;23 May 2026;Free Shipping Max Fee;-112.61;15.5328;Released;25 May 2026;;19 May 2026;242328834788826;242328834888826;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;23 May 2026;Co-funded Voucher Max;-32.36;0;Released;25 May 2026;;19 May 2026;242328834788826;242328834888826;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;23 May 2026;Income Tax Withholding;-30;0;Released;25 May 2026;;19 May 2026;242328834788826;242328834888826;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;23 May 2026;Sales Tax Withholding;-30;0;Released;25 May 2026;;19 May 2026;242328834788826;242328834888826;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;24 May 2026;Payment Fee;-39.65;5.4688;Released;25 May 2026;;21 May 2026;242418488519123;242418488619123;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;24 May 2026;Shipping Fee Paid by Buyer;220;0;Released;25 May 2026;;21 May 2026;242418488519123;242418488619123;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;24 May 2026;Product Price Paid by Buyer;1519;0;Released;25 May 2026;;21 May 2026;242418488519123;242418488619123;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;24 May 2026;Commission Fee;-246.69;34.0256;Released;25 May 2026;;21 May 2026;242418488519123;242418488619123;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;24 May 2026;Shipping Fee;-255.2;35.2;Released;25 May 2026;;21 May 2026;242418488519123;242418488619123;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;24 May 2026;Handling Fee;-23.2;3.2;Released;25 May 2026;;21 May 2026;242418488519123;242418488619123;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;24 May 2026;Free Shipping Max Fee;-105.72;14.5824;Released;25 May 2026;;21 May 2026;242418488519123;242418488619123;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;24 May 2026;Co-funded Voucher Max;-30.38;0;Released;25 May 2026;;21 May 2026;242418488519123;242418488619123;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;24 May 2026;Daraz Coins Discount Participation Fee;-5.8;0.8;Released;25 May 2026;;21 May 2026;242418488519123;242418488619123;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;24 May 2026;Income Tax Withholding;-15;0;Released;25 May 2026;;21 May 2026;242418488519123;242418488619123;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;24 May 2026;Sales Tax Withholding;-30;0;Released;25 May 2026;;21 May 2026;242418488519123;242418488619123;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;24 May 2026;Payment Fee;-39.65;5.4688;Released;25 May 2026;;21 May 2026;242441270936998;242441271036998;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;24 May 2026;Product Price Paid by Buyer;1519;0;Released;25 May 2026;;21 May 2026;242441270936998;242441271036998;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;24 May 2026;Commission Fee;-246.69;34.0256;Released;25 May 2026;;21 May 2026;242441270936998;242441271036998;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;24 May 2026;Shipping Fee;-226.2;31.2;Released;25 May 2026;;21 May 2026;242441270936998;242441271036998;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;24 May 2026;Handling Fee;-23.2;3.2;Released;25 May 2026;;21 May 2026;242441270936998;242441271036998;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;24 May 2026;Shipping Fee Discount;226.2;31.2;Released;25 May 2026;;21 May 2026;242441270936998;242441271036998;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;24 May 2026;Free Shipping Max Fee;-105.72;14.5824;Released;25 May 2026;;21 May 2026;242441270936998;242441271036998;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;24 May 2026;Co-funded Voucher Max;-30.38;0;Released;25 May 2026;;21 May 2026;242441270936998;242441271036998;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;24 May 2026;Daraz Coins Discount Participation Fee;-5.8;0.8;Released;25 May 2026;;21 May 2026;242441270936998;242441271036998;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;24 May 2026;Income Tax Withholding;-29;0;Released;25 May 2026;;21 May 2026;242441270936998;242441271036998;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;24 May 2026;Sales Tax Withholding;-29;0;Released;25 May 2026;;21 May 2026;242441270936998;242441271036998;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;24 May 2026;Payment Fee;-39.9;5.504;Released;25 May 2026;;22 May 2026;242453299816808;242453299916808;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;24 May 2026;Shipping Fee Paid by Buyer;195;0;Released;25 May 2026;;22 May 2026;242453299816808;242453299916808;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;24 May 2026;Product Price Paid by Buyer;1529;0;Released;25 May 2026;;22 May 2026;242453299816808;242453299916808;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;24 May 2026;Commission Fee;-248.31;34.2496;Released;25 May 2026;;22 May 2026;242453299816808;242453299916808;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;24 May 2026;Shipping Fee;-226.2;31.2;Released;25 May 2026;;22 May 2026;242453299816808;242453299916808;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;24 May 2026;Handling Fee;-23.2;3.2;Released;25 May 2026;;22 May 2026;242453299816808;242453299916808;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;24 May 2026;Free Shipping Max Fee;-106.42;14.6784;Released;25 May 2026;;22 May 2026;242453299816808;242453299916808;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;24 May 2026;Co-funded Voucher Max;-30.58;0;Released;25 May 2026;;22 May 2026;242453299816808;242453299916808;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;24 May 2026;Daraz Coins Discount Participation Fee;-5.8;0.8;Released;25 May 2026;;22 May 2026;242453299816808;242453299916808;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;24 May 2026;Income Tax Withholding;-31;0;Released;25 May 2026;;22 May 2026;242453299816808;242453299916808;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;24 May 2026;Sales Tax Withholding;-31;0;Released;25 May 2026;;22 May 2026;242453299816808;242453299916808;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;22 May 2026;Payment Fee;-12.13;1.6736;Released;25 May 2026;;07 May 2026;242726197436850;242726197536850;912047663-1756122120814-0;912047663_PK-3954124941;0;NO;Delivered;iPhone OTG Adapter, Lightning to USB 3.0 Female Converter - High-Speed Data Sync for Flash Drives, Hard Drives, Keyboards with iPhone 14/13/12/11, iPad;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;22 May 2026;Product Price Paid by Buyer;465;0;Released;25 May 2026;;07 May 2026;242726197436850;242726197536850;912047663-1756122120814-0;912047663_PK-3954124941;0;NO;Delivered;iPhone OTG Adapter, Lightning to USB 3.0 Female Converter - High-Speed Data Sync for Flash Drives, Hard Drives, Keyboards with iPhone 14/13/12/11, iPad;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;22 May 2026;Commission Fee;-32.36;4.464;Released;25 May 2026;;07 May 2026;242726197436850;242726197536850;912047663-1756122120814-0;912047663_PK-3954124941;0;NO;Delivered;iPhone OTG Adapter, Lightning to USB 3.0 Female Converter - High-Speed Data Sync for Flash Drives, Hard Drives, Keyboards with iPhone 14/13/12/11, iPad;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;22 May 2026;Shipping Fee;-342.2;47.2;Released;25 May 2026;;07 May 2026;242726197436850;242726197536850;912047663-1756122120814-0;912047663_PK-3954124941;0;NO;Delivered;iPhone OTG Adapter, Lightning to USB 3.0 Female Converter - High-Speed Data Sync for Flash Drives, Hard Drives, Keyboards with iPhone 14/13/12/11, iPad;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;22 May 2026;Handling Fee;-11.6;1.6;Released;25 May 2026;;07 May 2026;242726197436850;242726197536850;912047663-1756122120814-0;912047663_PK-3954124941;0;NO;Delivered;iPhone OTG Adapter, Lightning to USB 3.0 Female Converter - High-Speed Data Sync for Flash Drives, Hard Drives, Keyboards with iPhone 14/13/12/11, iPad;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;22 May 2026;Shipping Fee Discount;342.2;47.2;Released;25 May 2026;;07 May 2026;242726197436850;242726197536850;912047663-1756122120814-0;912047663_PK-3954124941;0;NO;Delivered;iPhone OTG Adapter, Lightning to USB 3.0 Female Converter - High-Speed Data Sync for Flash Drives, Hard Drives, Keyboards with iPhone 14/13/12/11, iPad;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;22 May 2026;Free Shipping Max Fee;-32.36;4.464;Released;25 May 2026;;07 May 2026;242726197436850;242726197536850;912047663-1756122120814-0;912047663_PK-3954124941;0;NO;Delivered;iPhone OTG Adapter, Lightning to USB 3.0 Female Converter - High-Speed Data Sync for Flash Drives, Hard Drives, Keyboards with iPhone 14/13/12/11, iPad;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;22 May 2026;Co-funded Voucher Max;-9.3;0;Released;25 May 2026;;07 May 2026;242726197436850;242726197536850;912047663-1756122120814-0;912047663_PK-3954124941;0;NO;Delivered;iPhone OTG Adapter, Lightning to USB 3.0 Female Converter - High-Speed Data Sync for Flash Drives, Hard Drives, Keyboards with iPhone 14/13/12/11, iPad;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;22 May 2026;Income Tax Withholding;-9;0;Released;25 May 2026;;07 May 2026;242726197436850;242726197536850;912047663-1756122120814-0;912047663_PK-3954124941;0;NO;Delivered;iPhone OTG Adapter, Lightning to USB 3.0 Female Converter - High-Speed Data Sync for Flash Drives, Hard Drives, Keyboards with iPhone 14/13/12/11, iPad;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;22 May 2026;Sales Tax Withholding;-9;0;Released;25 May 2026;;07 May 2026;242726197436850;242726197536850;912047663-1756122120814-0;912047663_PK-3954124941;0;NO;Delivered;iPhone OTG Adapter, Lightning to USB 3.0 Female Converter - High-Speed Data Sync for Flash Drives, Hard Drives, Keyboards with iPhone 14/13/12/11, iPad;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;18 May 2026;Payment Fee;-37.82;5.216;Released;25 May 2026;;07 May 2026;242737170452349;242737170552349;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;18 May 2026;Shipping Fee Paid by Buyer;295;0;Released;25 May 2026;;07 May 2026;242737170452349;242737170552349;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;18 May 2026;Product Price Paid by Buyer;1449;0;Released;25 May 2026;;07 May 2026;242737170452349;242737170552349;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;18 May 2026;Commission Fee;-235.32;32.4576;Released;25 May 2026;;07 May 2026;242737170452349;242737170552349;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;18 May 2026;Shipping Fee;-342.2;47.2;Released;25 May 2026;;07 May 2026;242737170452349;242737170552349;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;18 May 2026;Handling Fee;-23.2;3.2;Released;25 May 2026;;07 May 2026;242737170452349;242737170552349;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;18 May 2026;Free Shipping Max Fee;-100.85;13.9104;Released;25 May 2026;;07 May 2026;242737170452349;242737170552349;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;18 May 2026;Co-funded Voucher Max;-28.98;0;Released;25 May 2026;;07 May 2026;242737170452349;242737170552349;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
