Statement Period;Statement Number;Transaction Date;Fee Name;Amount(Include Tax);VAT Amount;Release Status;Release Date;Comment;Order Creation Date;Order Number;Order Line ID;Seller SKU;Lazada SKU;WHT Amount;WHT included in Amount;Order Status;Product Name;Short Code
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Income Tax Withholding;-14;0;Released;18 May 2026;;08 May 2026;241666865309806;241666865409806;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Sales Tax Withholding;-29;0;Released;18 May 2026;;08 May 2026;241666865309806;241666865409806;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Payment Fee;-8.85;1.2208;Released;18 May 2026;;08 May 2026;241673493292087;241673493392087;912207851-1756198389374-1;912207851_PK-3954445195;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Product Price Paid by Buyer;339;0;Released;18 May 2026;;08 May 2026;241673493292087;241673493392087;912207851-1756198389374-1;912207851_PK-3954445195;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Commission Fee;-55.05;7.5936;Released;18 May 2026;;08 May 2026;241673493292087;241673493392087;912207851-1756198389374-1;912207851_PK-3954445195;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Shipping Fee;-249.4;34.4;Released;18 May 2026;;08 May 2026;241673493292087;241673493392087;912207851-1756198389374-1;912207851_PK-3954445195;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Handling Fee;-11.6;1.6;Released;18 May 2026;;08 May 2026;241673493292087;241673493392087;912207851-1756198389374-1;912207851_PK-3954445195;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Shipping Fee Discount;249.4;34.4;Released;18 May 2026;;08 May 2026;241673493292087;241673493392087;912207851-1756198389374-1;912207851_PK-3954445195;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Free Shipping Max Fee;-23.59;3.2544;Released;18 May 2026;;08 May 2026;241673493292087;241673493392087;912207851-1756198389374-1;912207851_PK-3954445195;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Co-funded Voucher Max;-6.78;0;Released;18 May 2026;;08 May 2026;241673493292087;241673493392087;912207851-1756198389374-1;912207851_PK-3954445195;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Income Tax Withholding;-7;0;Released;18 May 2026;;08 May 2026;241673493292087;241673493392087;912207851-1756198389374-1;912207851_PK-3954445195;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Sales Tax Withholding;-7;0;Released;18 May 2026;;08 May 2026;241673493292087;241673493392087;912207851-1756198389374-1;912207851_PK-3954445195;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Payment Fee;-40.48;5.584;Released;18 May 2026;;08 May 2026;241678248861912;241678248961912;N-USP01B;1952113996_PK-14014332868;0;NO;Returned;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Product Price Paid by Buyer;1551;0;Released;18 May 2026;;08 May 2026;241678248861912;241678248961912;N-USP01B;1952113996_PK-14014332868;0;NO;Returned;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Commission Fee;-251.88;34.7424;Released;18 May 2026;;08 May 2026;241678248861912;241678248961912;N-USP01B;1952113996_PK-14014332868;0;NO;Returned;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Shipping Fee;-220.4;30.4;Released;18 May 2026;;08 May 2026;241678248861912;241678248961912;N-USP01B;1952113996_PK-14014332868;0;NO;Returned;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Handling Fee;-23.2;3.2;Released;18 May 2026;;08 May 2026;241678248861912;241678248961912;N-USP01B;1952113996_PK-14014332868;0;NO;Returned;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Shipping Fee Discount;220.4;30.4;Released;18 May 2026;;08 May 2026;241678248861912;241678248961912;N-USP01B;1952113996_PK-14014332868;0;NO;Returned;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Free Shipping Max Fee;-107.95;14.8896;Released;18 May 2026;;08 May 2026;241678248861912;241678248961912;N-USP01B;1952113996_PK-14014332868;0;NO;Returned;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Co-funded Voucher Max;-31.02;0;Released;18 May 2026;;08 May 2026;241678248861912;241678248961912;N-USP01B;1952113996_PK-14014332868;0;NO;Returned;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Income Tax Withholding;-15;0;Released;18 May 2026;;08 May 2026;241678248861912;241678248961912;N-USP01B;1952113996_PK-14014332868;0;NO;Returned;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Sales Tax Withholding;-30;0;Released;18 May 2026;;08 May 2026;241678248861912;241678248961912;N-USP01B;1952113996_PK-14014332868;0;NO;Returned;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Payment Fee;-60.01;8.2768;Released;18 May 2026;;08 May 2026;241682285808801;241682285908801;N-ASP01W;1952113996_PK-14014332869;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Shipping Fee Paid by Buyer;215;0;Released;18 May 2026;;08 May 2026;241682285808801;241682285908801;N-ASP01W;1952113996_PK-14014332869;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Product Price Paid by Buyer;2299;0;Released;18 May 2026;;08 May 2026;241682285808801;241682285908801;N-ASP01W;1952113996_PK-14014332869;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Commission Fee;-373.36;51.4976;Released;18 May 2026;;08 May 2026;241682285808801;241682285908801;N-ASP01W;1952113996_PK-14014332869;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Shipping Fee;-249.4;34.4;Released;18 May 2026;;08 May 2026;241682285808801;241682285908801;N-ASP01W;1952113996_PK-14014332869;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Handling Fee;-69.6;9.6;Released;18 May 2026;;08 May 2026;241682285808801;241682285908801;N-ASP01W;1952113996_PK-14014332869;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Free Shipping Max Fee;-160.01;22.0704;Released;18 May 2026;;08 May 2026;241682285808801;241682285908801;N-ASP01W;1952113996_PK-14014332869;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Co-funded Voucher Max;-45.98;0;Released;18 May 2026;;08 May 2026;241682285808801;241682285908801;N-ASP01W;1952113996_PK-14014332869;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Daraz Coins Discount Participation Fee;-5.8;0.8;Released;18 May 2026;;08 May 2026;241682285808801;241682285908801;N-ASP01W;1952113996_PK-14014332869;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Income Tax Withholding;-46;0;Released;18 May 2026;;08 May 2026;241682285808801;241682285908801;N-ASP01W;1952113996_PK-14014332869;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Sales Tax Withholding;-46;0;Released;18 May 2026;;08 May 2026;241682285808801;241682285908801;N-ASP01W;1952113996_PK-14014332869;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;15 May 2026;Payment Fee;-37.12;5.12;Released;18 May 2026;;08 May 2026;241684234684742;241684234784742;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;15 May 2026;Shipping Fee Paid by Buyer;190;0;Released;18 May 2026;;08 May 2026;241684234684742;241684234784742;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;15 May 2026;Product Price Paid by Buyer;1422;0;Released;18 May 2026;;08 May 2026;241684234684742;241684234784742;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;15 May 2026;Commission Fee;-230.93;31.8528;Released;18 May 2026;;08 May 2026;241684234684742;241684234784742;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;15 May 2026;Shipping Fee;-220.4;30.4;Released;18 May 2026;;08 May 2026;241684234684742;241684234784742;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;15 May 2026;Handling Fee;-23.2;3.2;Released;18 May 2026;;08 May 2026;241684234684742;241684234784742;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;15 May 2026;Free Shipping Max Fee;-98.97;13.6512;Released;18 May 2026;;08 May 2026;241684234684742;241684234784742;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;15 May 2026;Co-funded Voucher Max;-28.44;0;Released;18 May 2026;;08 May 2026;241684234684742;241684234784742;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;15 May 2026;Daraz Coins Discount Participation Fee;-5.8;0.8;Released;18 May 2026;;08 May 2026;241684234684742;241684234784742;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;15 May 2026;Income Tax Withholding;-28;0;Released;18 May 2026;;08 May 2026;241684234684742;241684234784742;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;15 May 2026;Sales Tax Withholding;-28;0;Released;18 May 2026;;08 May 2026;241684234684742;241684234784742;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Payment Fee;-8.33;1.1488;Released;18 May 2026;;08 May 2026;241691616025748;241691616125748;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Product Price Paid by Buyer;319;0;Released;18 May 2026;;08 May 2026;241691616025748;241691616125748;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Commission Fee;-51.81;7.1456;Released;18 May 2026;;08 May 2026;241691616025748;241691616125748;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Shipping Fee;-125.28;17.28;Released;18 May 2026;;08 May 2026;241691616025748;241691616125748;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Handling Fee;-11.6;1.6;Released;18 May 2026;;08 May 2026;241691616025748;241691616125748;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Shipping Fee Discount;125.28;17.28;Released;18 May 2026;;08 May 2026;241691616025748;241691616125748;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Free Shipping Max Fee;-22.2;3.0624;Released;18 May 2026;;08 May 2026;241691616025748;241691616125748;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Co-funded Voucher Max;-6.38;0;Released;18 May 2026;;08 May 2026;241691616025748;241691616125748;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Income Tax Withholding;-3;0;Released;18 May 2026;;08 May 2026;241691616025748;241691616125748;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Sales Tax Withholding;-6;0;Released;18 May 2026;;08 May 2026;241691616025748;241691616125748;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Payment Fee;-8.33;1.1488;Released;18 May 2026;;08 May 2026;241691616025748;241691616225748;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Product Price Paid by Buyer;319;0;Released;18 May 2026;;08 May 2026;241691616025748;241691616225748;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Commission Fee;-51.81;7.1456;Released;18 May 2026;;08 May 2026;241691616025748;241691616225748;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Shipping Fee;-124.12;17.12;Released;18 May 2026;;08 May 2026;241691616025748;241691616225748;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Handling Fee;-11.6;1.6;Released;18 May 2026;;08 May 2026;241691616025748;241691616225748;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Shipping Fee Discount;124.12;17.12;Released;18 May 2026;;08 May 2026;241691616025748;241691616225748;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Free Shipping Max Fee;-22.2;3.0624;Released;18 May 2026;;08 May 2026;241691616025748;241691616225748;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Co-funded Voucher Max;-6.38;0;Released;18 May 2026;;08 May 2026;241691616025748;241691616225748;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Income Tax Withholding;-3;0;Released;18 May 2026;;08 May 2026;241691616025748;241691616225748;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;11 May 2026;Sales Tax Withholding;-6;0;Released;18 May 2026;;08 May 2026;241691616025748;241691616225748;912207851-1756198389370-0;912207851_PK-3954445194;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;15 May 2026;Payment Fee;-36.7;5.0624;Released;18 May 2026;;08 May 2026;241691624757274;241691624857274;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;15 May 2026;Product Price Paid by Buyer;1406;0;Released;18 May 2026;;08 May 2026;241691624757274;241691624857274;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;15 May 2026;Commission Fee;-228.33;31.4944;Released;18 May 2026;;08 May 2026;241691624757274;241691624857274;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;15 May 2026;Shipping Fee;-249.4;34.4;Released;18 May 2026;;08 May 2026;241691624757274;241691624857274;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;15 May 2026;Handling Fee;-23.2;3.2;Released;18 May 2026;;08 May 2026;241691624757274;241691624857274;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
11 May 2026 - 17 May 2026;PK2NBXPB2G6-2026-020;15 May 2026;Shipping Fee Discount;249.4;34.4;Released;18 May 2026;;08 May 2026;241691624757274;241691624857274;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
